ID,STUDY_YEAR,VISITAGE,SEX_1,SEX,SPAYED/NUTER Y/N,CALENDARYEAR,BODYFAT,BCS,PBCS,WEIGHT_KG,DIET_CLASS,RAWCOOK,PCT_HOMEMADE,HOW_STORE,HOW_STORE_O,ORIGINAL CONTAINER Y/N,WHERE_STORE,CLIMATE CONTROL Y/N,BRAND,BRAND/COMPANY (CLEANED),PARENT COMPANY,PERSCRIPTION Y/N,OTC THERAPEUTIC,DOG FOOD (COMMERCIAL OR HOMEMADE) Y/N,COMMERCIAL DOG TREAT Y/N,COMMERCIAL SUPPLEMENT ADDITION Y/N,FEEDFORM,FEEDTYPE,PROCESS CATEGORY,PROCESS SUBTYPE,PCTDIET,FEEDFREQ,FEEDAMT,FEEDAMTUNIT,GACPROT,GACFAT,GACFIBER,GACMOIST,FEEDLONG,FEEDLONGUNIT,FEEDAGE,FEEDAGEUNIT,STLLUSE,STARTDT,ENDDT
grlsWVQJQ1TT,7,8,Male Neutered,Male,Y,2022,NA,NA,6,39.009,Commercial Dog Food,,NA,Other,in bag in plastic container,Y,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health Adult Deboned Chicken & Oatmeal Recipe,Dry,Ultra Processed,CUP-D,NA,5-6 per week,1,Cup(s),24,12,4,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsKWEWCBTT,7,9.1,Female Spayed,Female,Y,2022,NA,NA,5,32.2,Commercial Dog Food,,NA,Other,Metal can,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core Grain Free Ocean,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),34,15,7,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsKWEWCBTT,6,8.2,Female Spayed,Female,Y,2021,NA,NA,NA,30.2093,Commercial Dog Food,,NA,Other,metal canister with Lid,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),34,15,7,10,NA,NA,NA,NA,Yes,2012-12-00,NA
grlsAQQ3B7GG,7,8,Male Intact,Male,N,2021,NA,NA,5,26.0816,Commercial Dog Food,,NA,Other,metal trash can,N,Garage,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core Poultry,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),34,16,4,10,NA,NA,NA,NA,Yes,2017-3-00,NA
grlsFY9FEAWW,10,10.9,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Other,original bag inside plastic container,Y,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,raw rev ancient grains,Dry,Ultra Processed,CUP-D,NA,2 per day,8,Oz,34,15,4,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsPQW4W8CC,8,9,Female Spayed,Female,Y,2022,NA,NA,5,23.4054,Commercial Dog Food,,NA,Other,plastic bpa free,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Grain Free Adult Lamb & Lamb Meal ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5.5,10,NA,NA,NA,NA,Yes,2022-4-00,NA
grls1G0BXJAA,7,7.8,Male Neutered,Male,Y,2021,NA,NA,6,35.8338,Commercial Dog Food,,NA,Other,Stainless,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),34,16,4,10,NA,NA,NA,NA,Yes,2019-9-00,NA
grls1G0BXJAA,6,6.9,Male Neutered,Male,Y,2020,NA,NA,7,35.1535,Commercial Dog Food,,NA,Other,Stainless Container,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,"CORE Grain-Free Original Deboned Turkey, Turkey Meal & Chicken Meal Recipe Dry Dog Food",Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),34,16,4,10,NA,NA,NA,NA,Yes,2019-5-00,NA
grlsQZUDGZ44,6,7.8,Male Neutered,Male,Y,2020,NA,NA,4,24.6755,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Adult Complete Whitefish,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),22,12,4.5,10,NA,NA,NA,NA,Yes,2020-8-00,NA
grlsTTQ4VJ33,7,8.4,Male Neutered,Male,Y,2020,NA,NA,5,33.4752,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health,Dry,Ultra Processed,CUP-D,NA,2 per day,5,Oz,24,12,4,10,NA,NA,NA,NA,Yes,2020-5-00,NA
grlsTTQ4VJ33,8,9.4,Male Neutered,Male,Y,2021,NA,NA,5,32.9762,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Adult Chicken with grain,Dry,Ultra Processed,CUP-D,NA,2 per day,5,Oz,24,12,4,10,NA,NA,NA,NA,Yes,2020-8-00,NA
grlsUJFR71NN,8,8.7,Male Neutered,Male,Y,2020,NA,NA,5,38.6915,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,"Complete Health Large Breed, Deboned Chicken & Rice",Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2020-11-00,NA
grlsUJFR71NN,9,9.7,Male Neutered,Male,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2021-11-00,NA
grls170XXJZZ,6,7.4,Male Intact,Male,N,2020,NA,NA,4,26.762,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),34,16,4,10,NA,NA,NA,NA,No,2013-8-00,2020-9-00
grls3GG6Z3GG,7,8.4,Male Neutered,Male,Y,2021,NA,NA,4,31.3886,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health Large Breed Adult Deboned Chicken and Brown Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,26,12,5,10,NA,NA,NA,NA,Yes,2015-6-00,NA
grls575BHNJJ,5,6.2,Male Neutered,Male,Y,2020,NA,NA,NA,NA,Both,Cooked,25,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Original - Grain Free,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),34,16,4,10,NA,NA,NA,NA,Yes,2015-6-00,NA
grls575BHNJJ,6,7.3,Male Neutered,Male,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Original,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),34,16,4,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grls6I33D5LL,7,8.2,Male Neutered,Male,Y,2021,NA,NA,5,30.3907,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Senior Complete,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),22,10,4.25,10,NA,NA,NA,NA,Yes,2020-6-00,NA
grls6I33D5LL,8,9.1,Male Neutered,Male,Y,2022,NA,NA,4,30.6175,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Senior ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),22,10,4.25,10,NA,NA,NA,NA,Yes,2019-9-00,NA
grls6K5AV699,7,7.6,Female Spayed,Female,Y,2021,NA,NA,5,30.8,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Salmon potato,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,12,5,11,NA,NA,NA,NA,Yes,2016-1-00,NA
grls6K5AV699,8,8.7,Female Spayed,Female,Y,2022,NA,NA,6,29.665,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Simple Salmon Potato,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,12,5,11,NA,NA,NA,NA,Yes,2018-1-00,NA
grls80B7G5OO,6,7.2,Male Neutered,Male,Y,2020,NA,NA,5,35.9246,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,deboned chicken & oatmeal,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,12,4,10,NA,NA,NA,NA,Yes,2014-7-00,NA
grls80B7G5OO,7,8.2,Male Neutered,Male,Y,2021,NA,NA,6,36.741,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Deboned chicken and oatmeal,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,12,4,10,NA,NA,NA,NA,Yes,2014-7-00,NA
grlsD0U7OQ22,8,9.3,Male Neutered,Male,Y,2021,NA,NA,5,34.0195,Both,Cooked,50,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health Large Breed Adult Deboned Chicken and Brown Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2021-3-00,NA
grlsD0U7OQ22,9,10.2,Male Neutered,Male,Y,2022,NA,NA,4,31.7515,Both,Cooked,50,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health Large Breed Adult Deboned Chicken and Brown Rice Recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2022-3-00,NA
grlsDNITGKFF,6,8.3,Female Spayed,Female,Y,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health Grain Free,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5.25,10,NA,NA,NA,NA,Yes,2020-2-00,NA
grlsDNITGKFF,7,9.1,Female Spayed,Female,Y,2021,NA,NA,8,43.4088,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,CORE Natural Grain Free Senior,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,12,5,10,NA,NA,NA,NA,Yes,2021-4-00,NA
grlsFURN9XVV,8,8.5,Male Neutered,Male,Y,2021,NA,NA,5,33.3844,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health Large Breed,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2020-7-00,NA
grlsH7SFCTII,7,8.1,Male Neutered,Male,Y,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core Ocean,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),34,15,7,10,NA,NA,NA,NA,Yes,2013-1-00,NA
grlsKK91TIOO,7,7.5,Male Neutered,Male,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Adult Deboned Chicken and Rice Recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2015-6-00,NA
grlsMCG4MF66,6,7.5,Male Intact,Male,N,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Large Breed Adult- chicken and brown rice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2018-6-00,NA
grlsMCG4MF66,7,8.3,Male Intact,Male,N,2021,NA,NA,6,39.7801,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Large Breed Adult,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2018-6-00,NA
grlsNFPSIPP,7,8.5,Male Neutered,Male,Y,2021,NA,NA,5,34.9267,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Large Breed Core,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),34,12,6,10,NA,NA,NA,NA,Yes,2013-6-00,NA
grlsNFPSIPP,8,9.6,Male Neutered,Male,Y,2022,NA,NA,4,33.0669,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core Large Breed,Dry,Ultra Processed,CUP-D,NA,5-6 per week,1,Cup(s),34,12,6,10,NA,NA,NA,NA,Yes,2012-1-00,NA
grlsOG8HTSRR,8,9.5,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Deboned Chicken & Oatmeal Recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,12,4,10,NA,NA,NA,NA,Yes,2022-2-00,NA
grlsOHF03CRR,6,6.7,Male Intact,Male,N,2021,NA,NA,5,35.471,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,"Complete Health Natural Dry Large Breed, Chicken & Rice",Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2015-8-00,NA
grlsOHF03CRR,7,7.7,Male Intact,Male,N,2022,NA,NA,5,37.0585,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,ComPlete health natural dry large breed chicken and rice,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2022-3-00,NA
grlsPQW4W8CC,7,7.9,Female Spayed,Female,Y,2021,NA,NA,6,25.4919,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Lamb Grain Free,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5.5,10,NA,NA,NA,NA,Yes,2019-9-00,NA
grlsQCGOBDLL,8,9,Male Neutered,Male,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Whitefish & Sweet Potato,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),22,12,4.5,10,NA,NA,NA,NA,Yes,2014-1-00,NA
grlsQF6BJEQQ,7,8,Male Neutered,Male,Y,2021,NA,NA,5,29.5743,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,Y,Y,N,N,Complete Health Healthy Weight,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,10,4,10,NA,NA,NA,NA,Yes,2021-5-00,NA
grlsQF6BJEQQ,8,9,Male Neutered,Male,Y,2022,NA,NA,5,30.5722,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Senior Deboned Chicken & Barley,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),22,10,4.25,10,NA,NA,NA,NA,Yes,2022-5-00,NA
grlsT9MN8IJJ,7,8.6,Male Neutered,Male,Y,2021,NA,NA,5,34.9267,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete lamb and barley,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,12,4,10,NA,NA,NA,NA,Yes,2020-7-00,NA
grlsT9MN8IJJ,8,9.6,Male Neutered,Male,Y,2022,NA,NA,5,35.607,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Lamb and Barley,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,12,4,10,NA,NA,NA,NA,Yes,2020-7-00,NA
grlsTY2H1AEE,7,7.8,Male Neutered,Male,Y,2021,NA,NA,6,38.1925,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Core Reduced Fat Grain Free,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),33,10,8.5,10,NA,NA,NA,NA,Yes,2021-7-00,NA
grlsVI41LZGG,6,7.6,Female Spayed,Female,Y,2021,NA,NA,5,31.9329,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Complete Health Whitefish & sweet potato,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),22,12,4.5,10,NA,NA,NA,NA,Yes,2020-12-00,NA
grlsW1UHMNJJ,7,8.9,Male Intact,Male,N,2021,NA,NA,6,41.5038,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Simple,Dry,Ultra Processed,CUP-D,NA,3+ per day,2,Cup(s),21,12,4.75,11,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsW375BZWW,8,8.3,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Adult Deboned Chicken and Rice Recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2015-6-00,NA
grlsWVQJQ1TT,6,7,Male Neutered,Male,Y,2021,NA,NA,5,39.4626,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Wellness Large Breed Complete Health Adult Deboned Chicken & Brown Rice Recipe Dry Dog Food,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsXALOSOZZ,7,8.2,Male Neutered,Male,Y,2020,NA,NA,6,41.277,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,SIMPLE Lamb & Oatmeal,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),21,12,4.75,11,NA,NA,NA,NA,Yes,2020-7-00,NA
grlsXALOSOZZ,8,9.3,Male Neutered,Male,Y,2021,NA,NA,6,18.688,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,SIMPLE LAMB & OATMEAL,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),21,12,4.75,11,NA,NA,NA,NA,Yes,2021-9-00,NA
grlsZUCGUQHH,7,8.9,Female Spayed,Female,Y,2021,NA,NA,5,28.8485,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,"Deboned Turkey, Turkey Meal & Chicken",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),34,16,4,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsZUCGUQHH,8,10,Female Spayed,Female,Y,2022,NA,NA,4,28.531,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,"deboned turkey, Turkey Meal & Chicken",Dry,Ultra Processed,CUP-D,NA,5-6 per week,6,Oz,37,16,4,10,NA,NA,NA,NA,Yes,2022-1-00,NA
grlsZVMB3999,8,8.7,Male Neutered,Male,Y,2022,NA,NA,5,34.9267,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,large breed,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,12,5,10,NA,NA,NA,NA,Yes,2022-3-00,NA
grls4ORNNL33,6,7.5,Male Neutered,Male,Y,2021,NA,NA,7,38.8276,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-unheated,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Lamb,Dry,Ultra Processed,CUP-D,NA,3+ per day,1,Cup(s),33,15,6,10,NA,NA,NA,NA,Yes,2020-2-00,NA
grls4ORNNL33,7,8.5,Male Neutered,Male,Y,2022,NA,NA,6,36.2421,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-unheated,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,CORE Grain-Free Lamb Recipe Dry Dog Food,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),33,15,6,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsQZUDGZ44,7,8.9,Male Neutered,Male,Y,2021,NA,NA,5,25.4012,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-unheated,N,Wellness,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,Adult Whitefish,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),22,12,4.5,10,NA,NA,NA,NA,Yes,2021-9-00,NA
grlsR78LJZ44,8,8.5,Male Neutered,Male,Y,2022,NA,NA,5,26.8981,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wellpet,Wellness (Wellpet),Clearlake Capital Group L.P.,N,N,Y,N,N,kibble,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,13,4.5,10,NA,NA,NA,NA,Yes,2014-4-00,NA
grls45CVROHH,7,7.3,Female Spayed,Female,Y,2021,NA,NA,5,27.7145,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Weruva,Weruva,Weruva,N,N,Y,N,N,Marbella Paella with Mackerel and Pumpkin,Canned,Ultra Processed,CUP-W,NA,2 per day,8,Oz,8,1.4,0.5,87,NA,NA,NA,NA,Yes,2019-1-00,NA
grls3PFMT388,7,7.6,Male Neutered,Male,Y,2021,NA,NA,7,41.0955,Commercial Dog Food,,NA,Other,Plastic Pail,N,Indoors-room temperature,Y,Whole Earth,Merrick (Purina),Nestle Purina PetCare Company,N,N,Y,N,N,Grain Free Turkey % Duck,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,14,3.5,11,NA,NA,NA,NA,Yes,2014-2-00,NA
grls3PFMT388,6,6.7,Male Neutered,Male,Y,2020,NA,NA,7,39.9162,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Whole Earth,Merrick (Purina),Nestle Purina PetCare Company,N,N,Y,N,N,Kibble,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),26,13,4.5,11,NA,NA,NA,NA,Yes,2016-1-00,NA
grls5KRMWDUU,7,9.2,Female Spayed,Female,Y,2021,NA,NA,8,38.1925,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Whole Earth,Merrick (Purina),Nestle Purina PetCare Company,N,N,Y,N,N,Pork & Beef Grain Free,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,4,3.5,11,NA,NA,NA,NA,No,2017-4-00,NA
grlsEM40KBMM,6,7,Male Neutered,Male,Y,2021,NA,NA,5,33.5659,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Whole Earth,Merrick (Purina),Nestle Purina PetCare Company,N,N,Y,N,N,Varies,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,14,4,11,NA,NA,NA,NA,No,2021-1-00,2021-1-00
grlsEM40KBMM,7,7.9,Male Neutered,Male,Y,2022,NA,NA,5,33.3391,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Whole Earth,Merrick (Purina),Nestle Purina PetCare Company,N,N,Y,N,N,"Pork, Beef, & Lamb",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,14,4.5,11,NA,NA,NA,NA,Yes,2016-8-00,NA
grlsBLM92T99,8,8.5,Male Neutered,Male,Y,2022,NA,NA,5,37.0132,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Wholehearted Dog Food,Whole Hearted (Petco),Petco,N,N,Y,N,N,Beef and Brown Rice Recipe,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,14,5,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grls4WEZX100,6,7.4,Male Intact,Male,N,2020,NA,NA,5,34.0195,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Zignature,Zignature,Pets Global,N,N,Y,N,N,Duck limited inredient,Dry,Ultra Processed,CUP-D,NA,2-4 per week,4,Cup(s),30,15,4.5,10,NA,NA,NA,NA,Yes,2020-1-00,NA
